dataset,method,representation,classifier,seed,accuracy,n_features,encode_seconds,fit_seconds,predict_seconds,peak_mib,n_train,n_test,length,n_classes,error
DistalPhalanxOutlineAgeGroup,mtf-features,mtf,logreg,2,0.6762589928057554,662,20.786242600006517,0.3644776000001002,0.0030617000011261553,5.636857032775879,400,139,80,3,
DistalPhalanxOutlineAgeGroup,rp-features,rp,logreg,0,0.6402877697841727,662,20.454045999998925,0.26724319998174906,0.0038395000156015158,5.636061668395996,400,139,80,3,
DistalPhalanxOutlineAgeGroup,rp-features,rp,logreg,1,0.6402877697841727,662,20.751304900011746,0.3799668999854475,0.003528600005665794,5.636191368103027,400,139,80,3,
DistalPhalanxOutlineAgeGroup,rp-features,rp,logreg,2,0.6402877697841727,662,21.202257400000235,0.30743499999516644,0.0035812999994959682,5.637456893920898,400,139,80,3,
DistalPhalanxOutlineAgeGroup,ablation-gaf-intensity-only,gaf,logreg,0,0.7338129496402878,6,0.25800480000907555,0.04146219999529421,0.001958199980435893,0.5612030029296875,400,139,80,3,
DistalPhalanxOutlineAgeGroup,ablation-gaf-intensity-only,gaf,logreg,1,0.7338129496402878,6,0.25177490001078695,0.041639800008852035,0.0023612999939359725,0.5612030029296875,400,139,80,3,
DistalPhalanxOutlineAgeGroup,ablation-gaf-intensity-only,gaf,logreg,2,0.7338129496402878,6,0.2510703000007197,0.039990599994780496,0.002466999983880669,0.5612030029296875,400,139,80,3,
DistalPhalanxOutlineAgeGroup,ablation-gaf-texture-only,gaf,logreg,0,0.60431654676259,268,3.9972000000125263,0.18639779998920858,0.0029996999946888536,2.293703079223633,400,139,80,3,
DistalPhalanxOutlineAgeGroup,ablation-gaf-texture-only,gaf,logreg,1,0.60431654676259,268,3.775346399983391,0.1931419000029564,0.0028717999812215567,2.2938766479492188,400,139,80,3,
DistalPhalanxOutlineAgeGroup,ablation-gaf-texture-only,gaf,logreg,2,0.60431654676259,268,3.8465331999759655,0.20015359998797067,0.0030541000014636666,2.2938756942749023,400,139,80,3,
DistalPhalanxOutlineCorrect,baseline-1nn-euclidean,raw,knn1,0,0.717391304347826,80,0.0009962999902199954,0.002889700001105666,0.041232500021578744,0.8099212646484375,600,276,80,2,
DistalPhalanxOutlineCorrect,baseline-1nn-euclidean,raw,knn1,1,0.717391304347826,80,0.0016920999914873391,0.0027479999989736825,0.03752569999778643,0.8099212646484375,600,276,80,2,
DistalPhalanxOutlineCorrect,baseline-1nn-euclidean,raw,knn1,2,0.717391304347826,80,0.0006986999942455441,0.0022470999974757433,0.02795950000290759,0.8099212646484375,600,276,80,2,
DistalPhalanxOutlineCorrect,baseline-raw-logreg,raw,logreg,0,0.6521739130434783,80,0.00112900001113303,0.09519550000550225,0.0024956000270321965,1.1493940353393555,600,276,80,2,
DistalPhalanxOutlineCorrect,baseline-raw-logreg,raw,logreg,1,0.6521739130434783,80,0.0011580999998841435,0.09686059999512509,0.0021423999860417098,1.1493940353393555,600,276,80,2,
DistalPhalanxOutlineCorrect,baseline-raw-logreg,raw,logreg,2,0.6521739130434783,80,0.0013266000023577362,0.09038320000399835,0.002808799996273592,1.1493940353393555,600,276,80,2,
DistalPhalanxOutlineCorrect,gasf-features,gaf,logreg,0,0.677536231884058,662,32.26937959998031,0.1871448000019882,0.003337000001920387,8.952290534973145,600,276,80,2,
DistalPhalanxOutlineCorrect,gasf-features,gaf,logreg,1,0.677536231884058,662,32.20682200000738,0.18199129999266006,0.003252399998018518,8.954510688781738,600,276,80,2,
DistalPhalanxOutlineCorrect,gasf-features,gaf,logreg,2,0.677536231884058,662,31.437030300003244,0.1678879999963101,0.003108100005192682,8.95390796661377,600,276,80,2,
DistalPhalanxOutlineCorrect,gadf-features,gadf,logreg,0,0.7028985507246377,662,31.442788199987262,0.1666669999831356,0.003177699982188642,8.954483032226562,600,276,80,2,
DistalPhalanxOutlineCorrect,gadf-features,gadf,logreg,1,0.7028985507246377,662,28.741875899984734,0.15355089999502525,0.0050743999890983105,8.958632469177246,600,276,80,2,
DistalPhalanxOutlineCorrect,gadf-features,gadf,logreg,2,0.7028985507246377,662,28.28946060000453,0.1391771000053268,0.004449900006875396,8.952860832214355,600,276,80,2,
DistalPhalanxOutlineCorrect,mtf-features,mtf,logreg,0,0.677536231884058,662,29.444624099996872,0.13390529999742284,0.003829499997664243,8.953757286071777,600,276,80,2,
DistalPhalanxOutlineCorrect,mtf-features,mtf,logreg,1,0.677536231884058,662,29.710409899998922,0.125973200018052,0.0044781999895349145,8.95352840423584,600,276,80,2,
DistalPhalanxOutlineCorrect,mtf-features,mtf,logreg,2,0.677536231884058,662,28.840854400012176,0.13158120002481155,0.004577099985908717,8.953577995300293,600,276,80,2,
DistalPhalanxOutlineCorrect,rp-features,rp,logreg,0,0.7318840579710145,662,28.22560489998432,0.1349884999799542,0.0030135999841149896,8.952204704284668,600,276,80,2,
DistalPhalanxOutlineCorrect,rp-features,rp,logreg,1,0.7318840579710145,662,28.438093900011154,0.1313357999897562,0.004798700014362112,8.954507827758789,600,276,80,2,
DistalPhalanxOutlineCorrect,rp-features,rp,logreg,2,0.7318840579710145,662,28.052175099990563,0.14531669998541474,0.005444000009447336,8.954568862915039,600,276,80,2,
DistalPhalanxOutlineCorrect,ablation-gaf-intensity-only,gaf,logreg,0,0.5615942028985508,6,0.37430339999264106,0.02690890000667423,0.001954400009708479,0.8099212646484375,600,276,80,2,
DistalPhalanxOutlineCorrect,ablation-gaf-intensity-only,gaf,logreg,1,0.5615942028985508,6,0.36071999999694526,0.024099100002786145,0.0011634999827947468,0.8099212646484375,600,276,80,2,
DistalPhalanxOutlineCorrect,ablation-gaf-intensity-only,gaf,logreg,2,0.5615942028985508,6,0.3488245999906212,0.024853199982317165,0.002253199985716492,0.8099212646484375,600,276,80,2,
DistalPhalanxOutlineCorrect,ablation-gaf-texture-only,gaf,logreg,0,0.6557971014492754,268,5.743149000016274,0.09353370001190342,0.002192200015997514,3.669384002685547,600,276,80,2,
DistalPhalanxOutlineCorrect,ablation-gaf-texture-only,gaf,logreg,1,0.6557971014492754,268,5.89930849999655,0.09882830001879483,0.0017099999822676182,3.669692039489746,600,276,80,2,
DistalPhalanxOutlineCorrect,ablation-gaf-texture-only,gaf,logreg,2,0.6557971014492754,268,5.065666499984218,0.08262229998945259,0.0034045999927911907,3.6694259643554688,600,276,80,2,
DistalPhalanxTW,baseline-1nn-euclidean,raw,knn1,0,0.6330935251798561,80,0.0010467999964021146,0.0028464000206440687,0.015476400003535673,0.5612030029296875,400,139,80,6,
DistalPhalanxTW,baseline-1nn-euclidean,raw,knn1,1,0.6330935251798561,80,0.0004889000265393406,0.001953800005139783,0.012082999979611486,0.5612030029296875,400,139,80,6,
DistalPhalanxTW,baseline-1nn-euclidean,raw,knn1,2,0.6330935251798561,80,0.0005082999996375293,0.001908399979583919,0.015329000016208738,0.5612030029296875,400,139,80,6,
DistalPhalanxTW,baseline-raw-logreg,raw,logreg,0,0.6258992805755396,80,0.0005030999891459942,0.20077359999413602,0.0011778000043705106,0.8042764663696289,400,139,80,6,
DistalPhalanxTW,baseline-raw-logreg,raw,logreg,1,0.6258992805755396,80,0.0010192999907303602,0.21189830001094379,0.0018005000019911677,0.8044347763061523,400,139,80,6,
DistalPhalanxTW,baseline-raw-logreg,raw,logreg,2,0.6258992805755396,80,0.0006701000093016773,0.21276610001223162,0.0019536000036168844,0.8053903579711914,400,139,80,6,
DistalPhalanxTW,gasf-features,gaf,logreg,0,0.6187050359712231,662,17.117903000005754,0.45686740000382997,0.002801300026476383,6.110726356506348,400,139,80,6,
DistalPhalanxTW,gasf-features,gaf,logreg,1,0.6187050359712231,662,16.90336070000194,0.4446287999744527,0.0025692999770399183,6.111971855163574,400,139,80,6,
DistalPhalanxTW,gasf-features,gaf,logreg,2,0.6187050359712231,662,17.14794840000104,0.4564438999805134,0.00333810001029633,6.11027717590332,400,139,80,6,
DistalPhalanxTW,gadf-features,gadf,logreg,0,0.60431654676259,662,16.940646600007312,0.35530379999545403,0.0027446000021882355,6.110827445983887,400,139,80,6,
DistalPhalanxTW,gadf-features,gadf,logreg,1,0.60431654676259,662,17.220079499995336,0.3597173999878578,0.004463799996301532,6.108748435974121,400,139,80,6,
DistalPhalanxTW,gadf-features,gadf,logreg,2,0.60431654676259,662,17.27490140000009,0.3553099000127986,0.00242829998023808,6.110563278198242,400,139,80,6,
DistalPhalanxTW,mtf-features,mtf,logreg,0,0.5467625899280576,662,17.948035400011577,0.40539920001174323,0.0025613000034354627,6.111225128173828,400,139,80,6,
DistalPhalanxTW,mtf-features,mtf,logreg,1,0.5467625899280576,662,17.87155189999612,0.43034640001133084,0.003800699982093647,6.111231803894043,400,139,80,6,
DistalPhalanxTW,mtf-features,mtf,logreg,2,0.5467625899280576,662,18.750838500011014,0.46959019999485463,0.004003899986855686,6.110543251037598,400,139,80,6,
DistalPhalanxTW,rp-features,rp,logreg,0,0.6402877697841727,662,18.41150660000858,0.5146836999920197,0.004243999981554225,6.110663414001465,400,139,80,6,
DistalPhalanxTW,rp-features,rp,logreg,1,0.6402877697841727,662,18.48276720001013,0.5324659000034444,0.004970199981471524,6.11149787902832,400,139,80,6,
DistalPhalanxTW,rp-features,rp,logreg,2,0.6402877697841727,662,18.020724700007122,0.884938900009729,0.0038357999874278903,6.110081672668457,400,139,80,6,
DistalPhalanxTW,ablation-gaf-intensity-only,gaf,logreg,0,0.6330935251798561,6,0.2511009000008926,0.05061579999164678,0.0018416999955661595,0.5612030029296875,400,139,80,6,
DistalPhalanxTW,ablation-gaf-intensity-only,gaf,logreg,1,0.6330935251798561,6,0.24632999999448657,0.05166360002476722,0.002382600010605529,0.5612030029296875,400,139,80,6,
DistalPhalanxTW,ablation-gaf-intensity-only,gaf,logreg,2,0.6330935251798561,6,0.23361100000329316,0.049569099996006116,0.0021741999953519553,0.5612030029296875,400,139,80,6,
DistalPhalanxTW,ablation-gaf-texture-only,gaf,logreg,0,0.5539568345323741,268,3.6341076999960933,0.24444839998614043,0.0026824999949894845,2.517746925354004,400,139,80,6,
DistalPhalanxTW,ablation-gaf-texture-only,gaf,logreg,1,0.5539568345323741,268,3.5582368000177667,0.24297439999645576,0.0021622999920509756,2.5173845291137695,400,139,80,6,
DistalPhalanxTW,ablation-gaf-texture-only,gaf,logreg,2,0.5539568345323741,268,3.5320301999745425,0.23966920000384562,0.001987700001336634,2.518692970275879,400,139,80,6,
ECG200,baseline-1nn-euclidean,raw,knn1,0,0.88,96,0.0008020999957807362,0.003273800015449524,0.015214000013656914,0.2860260009765625,100,100,96,2,
ECG200,baseline-1nn-euclidean,raw,knn1,1,0.88,96,0.00066970000625588,0.0028396999987307936,0.017232900019735098,0.2860260009765625,100,100,96,2,
ECG200,baseline-1nn-euclidean,raw,knn1,2,0.88,96,0.0005392000020947307,0.0023193999950308353,0.012552400003187358,0.2860260009765625,100,100,96,2,
ECG200,baseline-raw-logreg,raw,logreg,0,0.84,96,0.0005019000091124326,0.04085680001298897,0.003102200018474832,0.3698892593383789,100,100,96,2,
ECG200,baseline-raw-logreg,raw,logreg,1,0.84,96,0.0005230999959167093,0.04929150000680238,0.002959700010251254,0.3702402114868164,100,100,96,2,
ECG200,baseline-raw-logreg,raw,logreg,2,0.84,96,0.0007210999901872128,0.046057700004894286,0.002116299991030246,0.37015247344970703,100,100,96,2,
ECG200,gasf-features,gaf,logreg,0,0.69,662,8.54468329998781,0.0518263999838382,0.003519000019878149,5.140891075134277,100,100,96,2,
ECG200,gasf-features,gaf,logreg,1,0.69,662,8.372471000009682,0.04733739999937825,0.003340600000228733,5.139799118041992,100,100,96,2,
ECG200,gasf-features,gaf,logreg,2,0.69,662,8.426438900001813,0.042567299999063835,0.0028049999964423478,5.136664390563965,100,100,96,2,
ECG200,gadf-features,gadf,logreg,0,0.69,662,8.132921000011265,0.047868499998003244,0.004576000006636605,5.138855934143066,100,100,96,2,
ECG200,gadf-features,gadf,logreg,1,0.69,662,8.854704900004435,0.04441949998727068,0.003382800001418218,5.140715599060059,100,100,96,2,
ECG200,gadf-features,gadf,logreg,2,0.69,662,9.400757900002645,0.0488457000174094,0.003489499998977408,5.140039443969727,100,100,96,2,
ECG200,mtf-features,mtf,logreg,0,0.67,662,7.972518700000364,0.04324320002342574,0.003802499995799735,5.137049674987793,100,100,96,2,
ECG200,mtf-features,mtf,logreg,1,0.67,662,8.116651999996975,0.049785599985625595,0.0032936000206973404,5.1405792236328125,100,100,96,2,
ECG200,mtf-features,mtf,logreg,2,0.67,662,8.97698480001418,0.04471469999407418,0.003208900016034022,5.139439582824707,100,100,96,2,
ECG200,rp-features,rp,logreg,0,0.7,662,8.044840599992312,0.05994840001221746,0.0040129999979399145,5.141124725341797,100,100,96,2,
ECG200,rp-features,rp,logreg,1,0.7,662,9.528044000006048,0.07016730000032112,0.0031139000202529132,5.139893531799316,100,100,96,2,
ECG200,rp-features,rp,logreg,2,0.7,662,8.106030900002224,0.058757999999215826,0.002424200007226318,5.139873504638672,100,100,96,2,
ECG200,ablation-gaf-intensity-only,gaf,logreg,0,0.67,6,0.09958609999739565,0.020703499991213903,0.0020404999959282577,0.447479248046875,100,100,96,2,
ECG200,ablation-gaf-intensity-only,gaf,logreg,1,0.67,6,0.10141370000201277,0.021415600000182167,0.0022274999937508255,0.447479248046875,100,100,96,2,
ECG200,ablation-gaf-intensity-only,gaf,logreg,2,0.67,6,0.10941460001049563,0.023045899986755103,0.002357999997911975,0.447479248046875,100,100,96,2,
ECG200,ablation-gaf-texture-only,gaf,logreg,0,0.66,268,1.5425651999830734,0.04861490000621416,0.0031356999825220555,1.3859796524047852,100,100,96,2,
ECG200,ablation-gaf-texture-only,gaf,logreg,1,0.66,268,1.4599430999951437,0.03789639999740757,0.0027860999980475754,1.3859357833862305,100,100,96,2,
ECG200,ablation-gaf-texture-only,gaf,logreg,2,0.66,268,2.113501299987547,0.04541579997749068,0.002738300012424588,1.3859357833862305,100,100,96,2,
ECGFiveDays,baseline-1nn-euclidean,raw,knn1,0,0.7967479674796748,136,0.0019146999984513968,0.0026347999810241163,0.013557700003730133,1.8943252563476562,23,861,136,2,
ECGFiveDays,baseline-1nn-euclidean,raw,knn1,1,0.7967479674796748,136,0.0015629999979864806,0.0025268999743275344,0.01415070000803098,1.8943252563476562,23,861,136,2,
ECGFiveDays,baseline-1nn-euclidean,raw,knn1,2,0.7967479674796748,136,0.0017643000173848122,0.0024443999864161015,0.011742400005459785,1.8943252563476562,23,861,136,2,
ECGFiveDays,baseline-raw-logreg,raw,logreg,0,0.9744483159117305,136,0.0016552000015508384,0.02855940000154078,0.0036108999920543283,1.9122896194458008,23,861,136,2,
ECGFiveDays,baseline-raw-logreg,raw,logreg,1,0.9744483159117305,136,0.0018979000160470605,0.02858290000585839,0.0035942000104114413,1.9124212265014648,23,861,136,2,
ECGFiveDays,baseline-raw-logreg,raw,logreg,2,0.9744483159117305,136,0.0014708999951835722,0.028972300002351403,0.003562199999578297,1.9125089645385742,23,861,136,2,
ECGFiveDays,gasf-features,gaf,logreg,0,0.81068524970964,662,71.34789149998687,0.0315169999958016,0.015626899985363707,13.555770874023438,23,861,136,2,
ECGFiveDays,gasf-features,gaf,logreg,1,0.81068524970964,662,73.29118980001658,0.03384449999430217,0.018702000001212582,13.558822631835938,23,861,136,2,
ECGFiveDays,gasf-features,gaf,logreg,2,0.81068524970964,662,70.39336210000329,0.03159210001467727,0.012431599985575303,13.558603286743164,23,861,136,2,
ECGFiveDays,gadf-features,gadf,logreg,0,0.6387921022067363,662,72.87810800000443,0.03526999999303371,0.013482800015481189,13.558303833007812,23,861,136,2,
ECGFiveDays,gadf-features,gadf,logreg,1,0.6387921022067363,662,72.14328039999236,0.029213400004664436,0.012547499994980171,13.558516502380371,23,861,136,2,
ECGFiveDays,gadf-features,gadf,logreg,2,0.6387921022067363,662,72.28612480001175,0.03597950001130812,0.011293899995507672,13.557668685913086,23,861,136,2,
ECGFiveDays,mtf-features,mtf,logreg,0,0.6318234610917538,662,74.68257959999028,0.045681699994020164,0.012575000000651926,13.558351516723633,23,861,136,2,
ECGFiveDays,mtf-features,mtf,logreg,1,0.6318234610917538,662,72.55230949999532,0.037747700000181794,0.01766079998924397,13.55920124053955,23,861,136,2,
ECGFiveDays,mtf-features,mtf,logreg,2,0.6318234610917538,662,63.18744219999644,0.037092899990966544,0.007800299994414672,13.559555053710938,23,861,136,2,
ECGFiveDays,rp-features,rp,logreg,0,0.7456445993031359,662,62.219264600018505,0.027613100013695657,0.009283000021241605,13.555644035339355,23,861,136,2,
ECGFiveDays,rp-features,rp,logreg,1,0.7456445993031359,662,62.11218550000922,0.02966639999067411,0.011911899986444041,13.558481216430664,23,861,136,2,
ECGFiveDays,rp-features,rp,logreg,2,0.7456445993031359,662,63.00023330000113,0.03742659999988973,0.009187300020130351,13.55789566040039,23,861,136,2,
ECGFiveDays,ablation-gaf-intensity-only,gaf,logreg,0,0.670150987224158,6,0.7626712000055704,0.01790080001228489,0.0022785000037401915,1.8721389770507812,23,861,136,2,
ECGFiveDays,ablation-gaf-intensity-only,gaf,logreg,1,0.670150987224158,6,0.7973399999900721,0.017691100016236305,0.0022230000176932663,1.8721389770507812,23,861,136,2,
ECGFiveDays,ablation-gaf-intensity-only,gaf,logreg,2,0.670150987224158,6,0.8894591999996919,0.0175331000064034,0.0022632000036537647,1.8721389770507812,23,861,136,2,
ECGFiveDays,ablation-gaf-texture-only,gaf,logreg,0,0.6980255516840883,268,10.460772799997358,0.028918699972564355,0.004385599982924759,4.580927848815918,23,861,136,2,
ECGFiveDays,ablation-gaf-texture-only,gaf,logreg,1,0.6980255516840883,268,10.336601600021822,0.02637710000271909,0.005735200014896691,4.580927848815918,23,861,136,2,
ECGFiveDays,ablation-gaf-texture-only,gaf,logreg,2,0.6980255516840883,268,9.577121999987867,0.025121199985733256,0.00376330001745373,4.581016540527344,23,861,136,2,
FaceFour,baseline-1nn-euclidean,raw,knn1,0,0.7840909090909091,350,0.0011277000012341887,0.0028824000037275255,0.009861800004728138,0.5992431640625,24,88,350,4,
FaceFour,baseline-1nn-euclidean,raw,knn1,1,0.7840909090909091,350,0.0008611000084783882,0.0028153999883215874,0.06196210000780411,0.5992431640625,24,88,350,4,
FaceFour,baseline-1nn-euclidean,raw,knn1,2,0.7840909090909091,350,0.0012436000106390566,0.003541299985954538,0.024981700000353158,0.5992431640625,24,88,350,4,
FaceFour,baseline-raw-logreg,raw,logreg,0,0.8636363636363636,350,0.0010204999998677522,0.04840400000102818,0.0031959000043570995,0.857234001159668,24,88,350,4,
FaceFour,baseline-raw-logreg,raw,logreg,1,0.8636363636363636,350,0.001188399997772649,0.0451906000089366,0.0025229999737348408,0.8571310043334961,24,88,350,4,
FaceFour,baseline-raw-logreg,raw,logreg,2,0.8636363636363636,350,0.0011454000195953995,0.05188119999365881,0.0062018999888096005,0.8569402694702148,24,88,350,4,
FaceFour,gasf-features,gaf,logreg,0,0.7386363636363636,662,36.58729549997952,0.07576829998288304,0.003095400024903938,54.35934257507324,24,88,350,4,
FaceFour,gasf-features,gaf,logreg,1,0.7386363636363636,662,37.00314819999039,0.07528769999044016,0.002744400000665337,54.3596076965332,24,88,350,4,
FaceFour,gasf-features,gaf,logreg,2,0.7386363636363636,662,36.490393399988534,0.07648779998999089,0.0031722999992780387,54.359293937683105,24,88,350,4,
FaceFour,gadf-features,gadf,logreg,0,0.7045454545454546,662,38.08239220001269,0.08669430000009015,0.0032001000072341412,54.358970642089844,24,88,350,4,
FaceFour,gadf-features,gadf,logreg,1,0.7045454545454546,662,38.601871299993945,0.09123510000063106,0.0031974999874364585,54.35967445373535,24,88,350,4,
FaceFour,gadf-features,gadf,logreg,2,0.7045454545454546,662,38.88396000000648,0.08490329998312518,0.0032136999943759292,54.358686447143555,24,88,350,4,
FaceFour,mtf-features,mtf,logreg,0,0.5454545454545454,662,39.97177900001407,0.10139699999126606,0.0036062000144738704,54.359803199768066,24,88,350,4,
FaceFour,mtf-features,mtf,logreg,1,0.5454545454545454,662,41.08197119997931,0.09319559999858029,0.003443399997195229,54.35988521575928,24,88,350,4,
FaceFour,mtf-features,mtf,logreg,2,0.5454545454545454,662,42.82984619998024,0.09477119997609407,0.003075700020417571,54.35664463043213,24,88,350,4,
FaceFour,rp-features,rp,logreg,0,0.6704545454545454,662,41.350860200007446,0.0680354000069201,0.003596900001866743,54.35956573486328,24,88,350,4,
FaceFour,rp-features,rp,logreg,1,0.6704545454545454,662,39.69272349998937,0.06654749999870546,0.0037435000122059137,54.35884666442871,24,88,350,4,
FaceFour,rp-features,rp,logreg,2,0.6704545454545454,662,42.38709889998427,0.06345979997422546,0.0026971999905072153,54.3588285446167,24,88,350,4,
FaceFour,ablation-gaf-intensity-only,gaf,logreg,0,0.3977272727272727,6,0.43453590001445264,0.03402789999381639,0.00220309998258017,4.92523193359375,24,88,350,4,
FaceFour,ablation-gaf-intensity-only,gaf,logreg,1,0.3977272727272727,6,0.40470720001030713,0.02966749999905005,0.0017476000066380948,4.92523193359375,24,88,350,4,
FaceFour,ablation-gaf-intensity-only,gaf,logreg,2,0.3977272727272727,6,0.4321129000163637,0.03144120000069961,0.002416299976175651,4.92523193359375,24,88,350,4,
FaceFour,ablation-gaf-texture-only,gaf,logreg,0,0.6477272727272727,268,6.481231399986427,0.08230870001716539,0.0017155999958049506,12.197243690490723,24,88,350,4,
FaceFour,ablation-gaf-texture-only,gaf,logreg,1,0.6477272727272727,268,6.097526199999265,0.08426760000293143,0.0025434000126551837,12.197111129760742,24,88,350,4,
FaceFour,ablation-gaf-texture-only,gaf,logreg,2,0.6477272727272727,268,6.540402599988738,0.17844909999985248,0.005086899996967986,12.197111129760742,24,88,350,4,
Fish,baseline-1nn-euclidean,raw,knn1,0,0.7828571428571428,463,0.0036820999812334776,0.0030144999909680337,0.018784399988362566,1.9203262329101562,175,175,463,7,
Fish,baseline-1nn-euclidean,raw,knn1,1,0.7828571428571428,463,0.002518900000723079,0.00394110000343062,0.014928400021744892,1.9203262329101562,175,175,463,7,
Fish,baseline-1nn-euclidean,raw,knn1,2,0.7828571428571428,463,0.0029115999932400882,0.0038693999813403934,0.031375199992908165,1.9203262329101562,175,175,463,7,
Fish,baseline-raw-logreg,raw,logreg,0,0.8514285714285714,463,0.002498999994713813,0.38179730001138523,0.0029273999971337616,2.959805488586426,175,175,463,7,
Fish,baseline-raw-logreg,raw,logreg,1,0.8514285714285714,463,0.002790600003208965,0.3472139999794308,0.003942700015613809,2.960024833679199,175,175,463,7,
Fish,baseline-raw-logreg,raw,logreg,2,0.8514285714285714,463,0.0023201000003609806,0.393144100002246,0.003926100005628541,2.9598493576049805,175,175,463,7,
Fish,gasf-features,gaf,logreg,0,0.6685714285714286,662,239.03656470001442,0.1168020999757573,0.002958600001875311,96.09310150146484,175,175,463,7,
Fish,gasf-features,gaf,logreg,1,0.6685714285714286,662,238.8793473999831,0.1273732999979984,0.004269900004146621,96.09235858917236,175,175,463,7,
Fish,gasf-features,gaf,logreg,2,0.6685714285714286,662,239.1052622999996,0.12254300000495277,0.003702700021676719,96.09153461456299,175,175,463,7,
Fish,gadf-features,gadf,logreg,0,0.7714285714285715,662,239.1461113000114,0.1468464000208769,0.003366799996001646,96.09255981445312,175,175,463,7,
Fish,gadf-features,gadf,logreg,1,0.7714285714285715,662,238.3697988000058,0.23564719999558292,0.011188500007847324,96.09153079986572,175,175,463,7,
Fish,gadf-features,gadf,logreg,2,0.7714285714285715,662,238.33285440001055,0.29051660001277924,0.00851929999771528,96.09117984771729,175,175,463,7,
Fish,mtf-features,mtf,logreg,0,0.5657142857142857,662,236.91331800000626,0.5324751000152901,0.009060200012754649,96.09208965301514,175,175,463,7,
Fish,mtf-features,mtf,logreg,1,0.5657142857142857,662,238.11751209999784,0.31628540001111105,0.003862199984723702,96.09207439422607,175,175,463,7,
Fish,mtf-features,mtf,logreg,2,0.5657142857142857,662,220.44675580001785,0.31465009998646565,0.00365810000221245,96.09250831604004,175,175,463,7,
Fish,rp-features,rp,logreg,0,0.7828571428571428,662,221.2722233000095,0.13134459999855608,0.003702000016346574,96.09251022338867,175,175,463,7,
Fish,rp-features,rp,logreg,1,0.7828571428571428,662,221.689066299994,0.12429839998367243,0.002900799998315051,96.09248352050781,175,175,463,7,
Fish,rp-features,rp,logreg,2,0.7828571428571428,662,221.12368530000094,0.1325459000072442,0.00303880000137724,96.0927038192749,175,175,463,7,
Fish,ablation-gaf-intensity-only,gaf,logreg,0,0.3942857142857143,6,3.9247948999982327,0.040618699975311756,0.002536100015277043,8.833953857421875,175,175,463,7,
Fish,ablation-gaf-intensity-only,gaf,logreg,1,0.3942857142857143,6,4.02592210000148,0.042568800010485575,0.0024769000010564923,8.833953857421875,175,175,463,7,
Fish,ablation-gaf-intensity-only,gaf,logreg,2,0.3942857142857143,6,3.8794258999987505,0.041731499979505315,0.002406999992672354,8.833953857421875,175,175,463,7,
Fish,ablation-gaf-texture-only,gaf,logreg,0,0.6,268,49.03989640000509,0.08539969997946173,0.002449300023727119,21.850472450256348,175,175,463,7,
Fish,ablation-gaf-texture-only,gaf,logreg,1,0.6,268,49.282873099989956,0.07955609998316504,0.0024076999980024993,21.850427627563477,175,175,463,7,
Fish,ablation-gaf-texture-only,gaf,logreg,2,0.6,268,48.90324740001233,0.08049359999131411,0.00254840002162382,21.850427627563477,175,175,463,7,
GunPoint,baseline-1nn-euclidean,raw,knn1,0,0.9133333333333333,150,0.0012971000105608255,0.0029081999964546412,0.018599100003484637,0.467529296875,50,150,150,2,
GunPoint,baseline-1nn-euclidean,raw,knn1,1,0.9133333333333333,150,0.0009316999930888414,0.00280019998899661,0.00890899999649264,0.467529296875,50,150,150,2,
GunPoint,baseline-1nn-euclidean,raw,knn1,2,0.9133333333333333,150,0.0009390999912284315,0.003380600013770163,0.010277299996232614,0.467529296875,50,150,150,2,
GunPoint,baseline-raw-logreg,raw,logreg,0,0.8533333333333334,150,0.000979200005531311,0.040962600003695115,0.002538600005209446,0.5361261367797852,50,150,150,2,
GunPoint,baseline-raw-logreg,raw,logreg,1,0.8533333333333334,150,0.0009529000089969486,0.0409741000039503,0.002513999992515892,0.5360383987426758,50,150,150,2,
GunPoint,baseline-raw-logreg,raw,logreg,2,0.8533333333333334,150,0.0007772999815642834,0.04169850001926534,0.0029928000003565103,0.5359945297241211,50,150,150,2,
GunPoint,gasf-features,gaf,logreg,0,0.9066666666666666,662,15.407761599984951,0.03541800001403317,0.0040354999946430326,11.050896644592285,50,150,150,2,
GunPoint,gasf-features,gaf,logreg,1,0.9066666666666666,662,14.781470099987928,0.0356366999913007,0.002969699999084696,11.051939010620117,50,150,150,2,
GunPoint,gasf-features,gaf,logreg,2,0.9066666666666666,662,14.86350800000946,0.035231899993959814,0.0032699000148568302,11.051512718200684,50,150,150,2,
GunPoint,gadf-features,gadf,logreg,0,0.9466666666666667,662,14.891725199995562,0.026597100018989295,0.004051299998536706,11.051244735717773,50,150,150,2,
GunPoint,gadf-features,gadf,logreg,1,0.9466666666666667,662,14.587359600001946,0.02987520000897348,0.005391100014094263,11.04998779296875,50,150,150,2,
GunPoint,gadf-features,gadf,logreg,2,0.9466666666666667,662,14.677315700013423,0.02896700002020225,0.002113800001097843,11.050976753234863,50,150,150,2,
GunPoint,mtf-features,mtf,logreg,0,0.8866666666666667,662,14.817326800024603,0.033153199998196214,0.002623500011395663,11.049418449401855,50,150,150,2,
GunPoint,mtf-features,mtf,logreg,1,0.8866666666666667,662,14.633053500001552,0.03791320000891574,0.0035140999825671315,11.052041053771973,50,150,150,2,
GunPoint,mtf-features,mtf,logreg,2,0.8866666666666667,662,14.665896899998188,0.04218159997253679,0.0031304000003729016,11.050532341003418,50,150,150,2,
